종목코드,종목명,현재가,대비,등락률(%),매도호가,매수호가,거래량(주),거래대금(원),시가,고가,저가,액면가,통화구분,상장주식수(주),상장시가총액(원),총카운트
033340,좋은사람들,"2,700","60","2.27","2,700","2,695","1,124,505","2,999,987,615","2,620","2,700","2,620","500",원(KRW),"26,412,536","71,313,847,200",
036930,주성엔지니어링,"10,350","100","0.98","10,400","10,350","170,431","1,763,571,450","10,300","10,400","10,250","500",원(KRW),"48,249,212","499,379,344,200",
044380,주연테크,"1,170","-5","0.43","1,170","1,165","282,300","331,314,715","1,165","1,190","1,150","100",원(KRW),"58,078,511","67,951,857,870",
229480,줌인터넷,"4,700","605","14.77","4,210","3,655","454","1,780,200","3,900","4,700","3,900","500",원(KRW),"10,699,418","50,287,264,600",
900050,중국원양자원,"1,000","30","0.00","0","0","0","0","0","0","0","0",홍콩달러(HKD),"97,859,369","97,859,369,000",
072020,중앙백신,"19,350","150","0.78","19,350","19,300","24,431","470,021,800","19,250","19,350","19,100","500",원(KRW),"7,320,000","141,642,000,000",
000440,중앙에너비스,"32,650","1,050","3.32","32,650","32,300","2,288","73,904,050","32,050","32,650","31,600","2,500",원(KRW),"1,245,426","40,663,158,900",
054180,중앙오션,"2,080","105","5.32","2,090","2,080","1,417,546","2,916,993,755","1,975","2,125","1,970","500",원(KRW),"21,860,000","45,468,800,000",
228760,지노믹트리,"27,000","30","0.00","27,000","26,200","0","0","0","0","0","500",원(KRW),"2,306,353","62,271,531,000",
043610,지니뮤직,"6,510","130","2.04","6,510","6,500","505,538","3,239,118,410","6,250","6,550","6,210","500",원(KRW),"49,192,753","320,244,822,030",
155960,지디,"3,395","45","1.34","3,395","3,385","51,069","171,261,445","3,320","3,395","3,305","500",원(KRW),"18,194,154","61,769,152,830",
208350,지란지교시큐리티,"1,690","-20","1.17","1,690","1,685","206,936","349,208,335","1,720","1,720","1,670","100",원(KRW),"32,667,795","55,208,573,550",
138290,지성이씨에스,"12,300","1,500","13.89","12,300","0","1","12,300","12,300","12,300","12,300","1,000",원(KRW),"2,352,000","28,929,600,000",
114570,지스마트글로벌,"13,950","-150","1.06","14,000","13,950","277,231","3,888,378,400","14,150","14,350","13,800","500",원(KRW),"20,428,882","284,982,903,900",
051160,지어소프트,"1,640","-25","1.50","1,650","1,640","107,042","178,295,715","1,670","1,695","1,640","500",원(KRW),"12,820,024","21,024,839,360",
053050,지에스이,"1,895","30","0.00","1,895","1,890","87,946","166,146,780","1,895","1,900","1,880","500",원(KRW),"29,966,151","56,785,856,145",
119850,지엔씨에너지,"8,860","190","2.19","8,860","8,850","27,651","243,617,820","8,630","8,920","8,620","500",원(KRW),"8,260,678","73,189,607,080",
065060,지엔코,"2,035","30","1.50","2,040","2,035","1,910,972","3,893,544,135","1,990","2,085","1,990","500",원(KRW),"79,827,044","162,448,034,540",
204840,지엘팜텍,"2,665","65","2.50","2,665","2,660","365,870","969,013,345","2,600","2,690","2,555","100",원(KRW),"30,718,713","81,865,370,145",
013870,지엠비코리아,"5,340","-50","0.93","5,350","5,340","31,704","169,340,240","5,390","5,400","5,300","500",원(KRW),"19,072,280","101,845,975,200",
018290,지엠피,"4,805","65","1.37","4,805","4,785","294,100","1,364,204,005","4,745","4,805","4,540","500",원(KRW),"17,431,721","83,759,419,405",
071320,지역난방공사,"69,900","-700","0.99","70,000","69,900","27,395","1,912,035,600","69,500","70,400","68,800","5,000",원(KRW),"11,578,744","809,354,205,600",
135160,지오씨,"6,460","-1,130","14.89","7,770","0","14","95,170","7,590","7,800","6,460","500",원(KRW),"2,725,000","17,603,500,000",
010580,지코,"976","-20","2.01","978","976","265,104","259,606,222","996","999","971","500",원(KRW),"45,004,179","43,924,078,704",
035000,지투알,"9,990","30","0.00","10,000","9,990","19,748","197,782,010","9,990","10,200","9,950","1,000",원(KRW),"16,567,409","165,508,415,910",
115450,지트리비앤티,"16,200","50","0.31","16,200","16,150","66,211","1,065,457,100","16,200","16,350","15,950","500",원(KRW),"22,840,432","370,014,998,400",
219750,지티지웰니스,"36,200","200","0.56","36,200","0","1","36,200","36,200","36,200","36,200","500",원(KRW),"1,556,450","56,343,490,000",
088790,진도,"6,020","20","0.33","6,020","5,920","10,230","61,143,320","6,020","6,030","5,870","500",원(KRW),"12,447,744","74,935,418,880",
018120,진로발효,"31,600","50","0.16","31,600","31,550","2,276","71,919,950","31,600","31,650","31,550","500",원(KRW),"7,524,000","237,758,400,000",
109820,진매트릭스,"3,925","25","0.64","3,930","3,925","14,551","56,941,390","3,855","3,975","3,855","500",원(KRW),"10,215,273","40,094,946,525",
086060,진바이오텍,"5,280","10","0.19","5,280","5,270","26,419","139,033,470","5,210","5,350","5,210","500",원(KRW),"8,610,587","45,463,899,360",
036890,진성티이씨,"7,870","60","0.77","7,870","7,860","97,253","768,024,090","7,850","7,970","7,810","500",원(KRW),"22,482,268","176,935,449,160",
003780,진양산업,"3,630","-10","0.27","3,635","3,630","22,913","83,095,355","3,610","3,655","3,600","500",원(KRW),"13,000,000","47,190,000,000",
007370,진양제약,"4,410","25","0.57","4,410","4,390","32,113","140,913,015","4,385","4,425","4,355","500",원(KRW),"12,000,000","52,920,000,000",
010640,진양폴리,"2,465","25","1.02","2,465","2,440","4,889","11,962,200","2,435","2,465","2,430","500",원(KRW),"10,000,000","24,650,000,000",
100250,진양홀딩스,"3,315","15","0.45","3,315","3,310","71,160","235,228,310","3,285","3,315","3,285","500",원(KRW),"55,895,292","185,292,892,980",
051630,진양화학,"3,080","10","0.33","3,095","3,075","6,073","18,723,595","3,070","3,100","3,070","500",원(KRW),"12,000,000","36,960,000,000",
011000,진원생명과학,"9,610","30","0.31","9,610","9,600","40,016","383,673,250","9,630","9,640","9,510","1,000",원(KRW),"16,162,563","155,322,230,430",
002780,진흥기업,"2,160","-470","17.87","2,160","2,155","3,204,806","7,168,009,615","2,470","2,485","2,130","500",원(KRW),"139,695,905","301,743,154,800",
002787,진흥기업2우B,"8,100","-1,550","16.06","8,130","8,100","235,169","2,006,873,060","9,400","9,450","8,050","500",원(KRW),"294,808","2,387,944,800",
002785,진흥기업우B,"3,575","-810","18.47","3,575","3,570","290,997","1,090,642,560","4,110","4,225","3,555","500",원(KRW),"857,218","3,064,554,350",
085660,차바이오텍,"12,950","200","1.57","12,950","12,900","170,441","2,186,336,650","12,750","12,950","12,650","500",원(KRW),"50,584,951","655,075,115,450",
900040,차이나그레이트,"1,460","5","0.34","1,460","1,455","77,861","112,948,015","1,465","1,465","1,430","0.1",미국달러(USD),"114,425,850","167,061,741,000",
900090,차이나하오란,"1,500","5","0.33","1,500","1,490","187,378","282,403,255","1,470","1,550","1,470","0",중국위안(CNY),"54,000,000","81,000,000,000",
009310,참엔지니어링,"2,910","-5","0.17","2,915","2,910","161,501","467,240,770","2,935","2,945","2,865","500",원(KRW),"49,189,958","143,142,777,780",
094850,참좋은레져,"11,450","350","3.15","11,450","11,400","104,584","1,186,453,900","11,150","11,500","11,050","500",원(KRW),"14,000,000","160,300,000,000",
004650,창해에탄올,"19,300","900","4.89","19,300","19,150","121,703","2,321,013,950","18,450","19,300","18,400","500",원(KRW),"9,190,885","177,384,080,500",
111820,처음앤씨,"8,600","-30","0.35","8,600","8,590","110,015","948,557,950","8,600","8,750","8,550","500",원(KRW),"19,274,529","165,760,949,400",
000650,천일고속,"93,000","1,500","1.64","93,000","92,800","977","90,005,100","91,700","93,000","91,300","5,000",원(KRW),"1,429,220","132,917,460,000",
140290,청광종건,"2,165","235","12.18","2,080","0","2","4,095","1,930","2,165","1,930","500",원(KRW),"10,555,100","22,851,791,500",
096240,청담러닝,"17,850","50","0.28","17,850","17,750","29,861","530,023,350","17,900","18,100","17,650","500",원(KRW),"6,901,578","123,193,167,300",
013720,청보산업,"3,140","5","0.16","3,145","3,140","38,910","121,515,655","3,135","3,150","3,070","500",원(KRW),"7,965,096","25,010,401,440",
012600,청호컴넷,"4,010","20","0.50","4,010","3,995","3,982","15,907,480","3,990","4,015","3,955","5,000",원(KRW),"8,376,352","33,589,171,520",
033250,체시스,"1,210","50","4.31","1,210","1,205","200,710","239,830,920","1,160","1,220","1,160","500",원(KRW),"24,000,000","29,040,000,000",
047820,초록뱀,"1,665","10","0.60","1,670","1,665","434,820","717,740,105","1,660","1,675","1,625","500",원(KRW),"56,629,767","94,288,562,055",
094360,칩스앤미디어,"9,640","210","2.23","9,650","9,640","325,391","3,143,654,590","9,430","9,930","9,430","500",원(KRW),"7,411,627","71,448,084,280",
016920,카스,"1,760","5","0.28","1,760","1,755","22,459","39,277,665","1,770","1,770","1,740","500",원(KRW),"16,174,112","28,466,437,120",
220250,카이노스메드,"4,700","65","1.40","4,700","4,500","8,931","41,977,170","4,990","4,990","4,400","500",원(KRW),"11,691,352","54,949,354,400",
035720,카카오,"94,000","1,400","1.51","94,100","94,000","641,966","60,276,810,000","93,800","94,900","93,200","500",원(KRW),"67,716,172","6,365,320,168,000",
006380,카프로,"7,650","-50","0.65","7,660","7,650","220,408","1,696,133,260","7,700","7,780","7,630","500",원(KRW),"40,000,000","306,000,000,000",
260490,캐로스,"1,500","135","9.89","1,490","1,165","10","15,000","1,500","1,500","1,500","500",원(KRW),"1,816,500","2,724,750,000",
071850,캐스텍코리아,"5,600","-70","1.23","5,610","5,600","25,752","143,849,890","5,670","5,700","5,560","500",원(KRW),"12,373,089","69,289,298,400",
050110,캠시스,"2,850","15","0.53","2,850","2,845","596,303","1,686,834,650","2,805","2,850","2,805","500",원(KRW),"55,419,182","157,944,668,700",
078340,컴투스,"116,800","-1,300","1.10","116,800","116,700","81,431","9,480,982,400","116,000","118,000","115,500","500",원(KRW),"12,866,420","1,502,797,856,000",
205290,케미메디,"5,100","-900","15.00","5,690","5,100","670","3,628,310","6,000","6,000","5,100","500",원(KRW),"7,503,162","38,266,126,200",
214370,케어젠,"70,700","-900","1.26","70,900","70,700","19,464","1,384,303,300","71,600","71,900","70,700","500",원(KRW),"10,710,000","757,197,000,000",
221980,케이디켐,"18,000","300","1.69","18,000","17,850","3,005","53,503,550","17,950","18,000","17,700","500",원(KRW),"4,034,800","72,626,400,000",
043290,케이맥,"22,200","200","0.91","22,200","22,150","46,029","1,016,746,100","21,850","22,350","21,750","500",원(KRW),"6,838,015","151,803,933,000",
221950,케이비드림3호스팩,"1,980","5","0.25","1,980","1,975","13,954","27,550,360","1,980","1,980","1,970","100",원(KRW),"6,815,000","13,493,700,000",
226360,케이비드림4호스팩,"1,985","10","0.51","1,985","1,970","1,804","3,580,960","1,990","1,990","1,985","100",원(KRW),"5,315,000","10,550,275,000",
250930,케이비제10호스팩,"1,985","-10","0.50","1,985","1,980","3,812","7,565,535","1,985","1,985","1,980","100",원(KRW),"5,210,000","10,341,850,000",
258790,케이비제11호스팩,"1,990","30","0.00","2,010","1,990","68,635","137,138,645","2,015","2,015","1,985","100",원(KRW),"3,210,000","6,387,900,000",
222390,케이비제8호스팩,"2,010","15","0.75","2,005","1,985","5,638","11,265,075","2,005","2,010","1,985","100",원(KRW),"10,310,000","20,723,100,000",
232270,케이비제9호스팩,"1,970","30","0.00","1,970","1,965","22,300","43,910,880","1,975","1,975","1,965","100",원(KRW),"13,815,700","27,216,929,000",
192250,케이사인,"2,010","25","1.26","2,010","2,005","104,715","209,197,360","1,990","2,015","1,985","100",원(KRW),"61,476,373","123,567,509,730",
115500,케이씨에스,"5,550","170","3.16","5,560","5,550","133,130","727,783,590","5,270","5,660","5,250","500",원(KRW),"12,000,000","66,600,000,000",
029460,케이씨텍,"14,600","-200","1.35","14,600","14,550","140,288","2,052,115,350","14,700","15,000","14,450","500",원(KRW),"33,393,384","487,543,406,400",
089150,케이씨티,"3,290","-5","0.15","3,295","3,290","73,474","242,031,200","3,260","3,325","3,260","500",원(KRW),"17,150,000","56,423,500,000",
025880,케이씨피드,"2,215","35","1.61","2,220","2,215","224,397","503,382,020","2,175","2,315","2,175","500",원(KRW),"16,150,696","35,773,791,640",
093320,케이아이엔엑스,"13,850","-100","0.72","13,850","13,800","14,507","201,057,550","14,000","14,000","13,750","500",원(KRW),"4,880,000","67,588,000,000",
073010,케이에스피,"3,760","30","0.00","0","0","0","0","0","0","0","500",원(KRW),"7,540,914","28,353,836,640",
105330,케이엔더블유,"6,450","30","0.00","6,450","6,440","3,696","23,752,340","6,390","6,520","6,390","500",원(KRW),"5,661,347","36,515,688,150",
039420,케이엘넷,"2,750","25","0.92","2,755","2,750","167,688","461,368,665","2,720","2,770","2,720","500",원(KRW),"24,154,730","66,425,507,500",
083550,케이엠,"5,800","60","1.05","5,820","5,800","47,497","275,800,840","5,890","5,890","5,750","500",원(KRW),"9,868,568","57,237,694,400",
032500,케이엠더블유,"14,300","200","1.42","14,400","14,300","39,243","559,770,100","14,300","14,550","14,050","500",원(KRW),"16,100,000","230,230,000,000",
237720,케이엠제약,"24,650","30","0.00","25,350","0","0","0","0","0","0","100",원(KRW),"2,243,238","55,295,816,700",
145270,케이탑리츠,"1,370","-5","0.36","1,375","1,370","197,356","271,541,680","1,365","1,395","1,355","1,000",원(KRW),"42,145,804","57,739,751,480",
204650,케이티비스팩1호,"2,055","30","0.00","0","0","0","0","0","0","0","100",원(KRW),"5,500,000","11,302,500,000",
214150,케이티비스팩2호,"2,005","30","0.00","2,020","2,005","0","0","0","0","0","100",원(KRW),"5,500,000","11,027,500,000",
058860,케이티스,"3,555","10","0.28","3,560","3,555","76,300","271,354,345","3,545","3,570","3,510","500",원(KRW),"34,802,000","123,721,110,000",
064820,케이프,"2,680","30","0.00","2,685","2,680","40,746","108,241,460","2,650","2,695","2,630","500",원(KRW),"18,519,252","49,631,595,360",
220260,케이프이에스스팩,"2,215","30","0.00","0","0","0","0","0","0","0","100",원(KRW),"3,020,000","6,689,300,000",
256940,케이피에스,"16,750","30","0.00","0","15,000","0","0","0","0","0","500",원(KRW),"3,158,354","52,902,429,500",
024880,케이피에프,"4,620","-5","0.11","4,620","4,610","20,205","92,697,235","4,625","4,640","4,580","500",원(KRW),"14,886,642","68,776,286,040",
042040,케이피엠테크,"13,050","30","0.00","13,050","13,000","58,471","763,134,500","13,100","13,150","12,900","500",원(KRW),"11,107,324","144,950,578,200",
054410,케이피티,"7,070","70","1.00","7,070","7,010","9,778","68,853,050","7,100","7,150","7,000","500",원(KRW),"5,060,000","35,774,200,000",
217600,켐온,"1,795","40","2.28","1,795","1,790","121,409","216,119,795","1,765","1,805","1,755","100",원(KRW),"62,154,524","111,567,370,580",
089010,켐트로닉스,"6,590","30","0.46","6,590","6,580","41,298","271,960,060","6,640","6,650","6,550","500",원(KRW),"11,233,403","74,028,125,770",
052400,코나아이,"9,750","50","0.52","9,750","9,740","79,607","775,805,370","9,720","9,790","9,700","500",원(KRW),"15,559,118","151,701,400,500",
094860,코닉글로리,"900","16","1.81","900","898","230,810","206,492,061","881","902","881","100",원(KRW),"47,653,062","42,887,755,800",
046070,코다코,"3,420","65","1.94","3,425","3,420","322,227","1,089,634,740","3,330","3,435","3,325","500",원(KRW),"36,343,168","124,293,634,560",
047770,코데즈컴바인,"3,490","-15","0.43","3,490","3,485","1,210,210","4,351,212,655","3,760","3,810","3,475","500",원(KRW),"37,842,602","132,070,680,980",
080530,코디,"4,440","10","0.23","4,440","4,410","73,906","324,664,835","4,340","4,500","4,340","500",원(KRW),"17,494,111","77,673,852,840",
224060,코디엠,"1,755","50","2.93","1,755","1,750","3,000,942","5,234,199,810","1,700","1,770","1,700","100",원(KRW),"85,123,026","149,390,910,630",
900140,코라오홀딩스,"6,420","-90","1.38","6,420","6,410","385,155","2,468,313,660","6,500","6,500","6,360","0.25",미국달러(USD),"47,869,508","307,322,241,360",
078650,코렌,"3,830","-10","0.26","3,855","3,830","98,048","378,251,100","3,840","3,920","3,830","500",원(KRW),"14,071,471","53,893,733,930",
104540,코렌텍,"14,050","100","0.72","14,150","14,050","16,346","229,626,650","13,950","14,200","13,950","500",원(KRW),"9,800,153","137,692,149,650",
033430,코리드,"5,030","30","0.00","0","0","0","0","0","0","0","500",원(KRW),"9,248,139","46,518,139,170",
027050,코리아나,"6,670","290","4.55","6,680","6,670","503,367","3,327,810,220","6,380","6,690","6,370","500",원(KRW),"40,000,000","266,800,000,000",
007815,코리아써우,"4,700","-20","0.42","4,700","4,640","2,371","11,052,250","4,690","4,700","4,640","500",원(KRW),"2,964,690","13,934,043,000",
007810,코리아써키트,"13,000","-450","3.35","13,000","12,950","118,378","1,547,458,350","13,400","13,450","12,950","500",원(KRW),"23,620,751","307,069,763,000",
00781K,코리아써키트2우B,"5,570","-70","1.24","5,570","5,550","2,697","14,928,250","5,660","5,660","5,520","500",원(KRW),"783,699","4,365,203,430",
101670,코리아에스이,"2,340","50","2.18","2,355","2,340","194,533","460,531,905","2,295","2,415","2,295","200",원(KRW),"18,900,000","44,226,000,000",
123410,코리아에프티,"5,160","140","2.79","5,170","5,160","87,880","450,376,280","5,060","5,170","5,050","100",원(KRW),"27,841,064","143,659,890,240",
152330,코리아오토글라스,"16,850","300","1.81","16,850","16,800","47,571","790,110,350","16,600","16,850","16,450","5,000",원(KRW),"20,000,000","337,000,000,000",
003690,코리안리,"11,300","-50","0.44","11,300","11,250","317,229","3,582,086,000","11,450","11,450","11,200","500",원(KRW),"120,369,116","1,360,171,010,800",
036690,코맥스,"5,900","20","0.34","5,900","5,890","39,413","232,179,470","5,840","5,930","5,840","500",원(KRW),"14,004,084","82,624,095,600",
049430,코메론,"10,450","50","0.48","10,450","10,400","25,995","267,627,950","10,300","10,450","10,100","500",원(KRW),"9,048,000","94,551,600,000",
183300,코미코,"19,200","-50","0.26","19,250","19,200","114,070","2,192,783,150","19,250","19,450","18,850","500",원(KRW),"8,075,000","155,040,000,000",
041960,코미팜,"37,250","250","0.68","37,250","37,200","86,201","3,222,915,950","37,000","37,800","37,000","100",원(KRW),"54,699,972","2,037,573,957,000",
009730,코센,"1,465","35","2.45","1,465","1,460","94,022","136,572,715","1,450","1,465","1,440","500",원(KRW),"37,390,687","54,777,356,455",
189350,코셋,"3,330","30","0.00","3,330","2,835","316","1,022,355","3,235","3,330","3,235","500",원(KRW),"4,000,000","13,320,000,000",
192820,코스맥스,"149,000","7,000","4.93","149,000","148,500","102,942","15,185,912,500","141,000","149,500","141,000","500",원(KRW),"10,049,509","1,497,376,841,000",
044820,코스맥스비티아이,"36,950","1,700","4.82","36,950","36,900","33,514","1,224,480,600","35,350","37,150","35,000","500",원(KRW),"9,603,921","354,864,880,950",
241710,코스메카코리아,"69,500","2,900","4.35","69,600","69,500","20,895","1,442,018,700","66,800","69,900","66,600","500",원(KRW),"5,340,000","371,130,000,000",
005070,코스모신소재,"5,000","30","0.60","5,000","4,995","48,134","240,317,925","4,975","5,030","4,935","5,000",원(KRW),"15,077,968","75,389,840,000",
005420,코스모화학,"5,440","-60","1.09","5,500","5,440","26,557","145,786,960","5,500","5,540","5,440","5,000",원(KRW),"13,328,444","72,506,735,360",
069110,코스온,"14,100","600","4.44","14,100","14,050","163,090","2,274,210,550","13,500","14,150","13,500","500",원(KRW),"17,510,369","246,896,202,900",
048870,코아로직,"3,060","-20","0.65","3,075","3,060","178,850","545,367,240","3,060","3,110","2,995","500",원(KRW),"44,385,288","135,818,981,280",
071950,코아스,"1,690","-10","0.59","1,700","1,690","235,448","398,755,060","1,730","1,730","1,680","500",원(KRW),"30,907,210","52,233,184,900",
166480,코아스템,"9,270","-130","1.38","9,270","9,260","55,540","515,160,460","9,480","9,480","9,200","500",원(KRW),"15,717,440","145,700,668,800",
045970,코아시아홀딩스,"6,240","-30","0.48","6,240","6,160","2,606","16,004,900","6,350","6,350","6,100","500",원(KRW),"16,955,858","105,804,553,920",
029960,코엔텍,"3,260","35","1.09","3,270","3,260","592,941","1,931,791,965","3,205","3,290","3,200","500",원(KRW),"50,000,000","163,000,000,000",
002020,코오롱,"63,300","800","1.28","63,400","63,300","33,153","2,090,833,700","62,200","63,400","62,200","5,000",원(KRW),"12,061,185","763,473,010,500",
003070,코오롱글로벌,"13,500","100","0.75","13,500","13,400","15,918","213,552,800","13,350","13,650","13,300","5,000",원(KRW),"16,570,088","223,696,188,000",
003075,코오롱글로벌우,"12,300","-350","2.77","12,300","12,200","2,396","29,457,450","12,900","12,900","12,100","5,000",원(KRW),"312,803","3,847,476,900",
144620,코오롱머티리얼,"12,250","30","0.00","0","0","0","0","0","0","0","5,000",원(KRW),"9,000,000","110,250,000,000",
102940,코오롱생명과학,"141,000","3,800","2.77","141,100","141,000","34,428","4,839,289,500","137,600","141,900","137,600","500",원(KRW),"7,610,890","1,073,135,490,000",
002025,코오롱우,"26,450","50","0.19","26,450","26,100","808","21,285,700","26,400","26,500","26,050","5,000",원(KRW),"1,076,390","28,470,515,500",
120110,코오롱인더,"68,600","-300","0.44","68,700","68,600","65,919","4,526,064,000","68,300","69,300","68,300","5,000",원(KRW),"25,151,950","1,725,423,770,000",
120115,코오롱인더우,"30,200","100","0.33","30,200","30,100","5,069","152,797,450","30,350","30,350","30,000","5,000",원(KRW),"2,767,860","83,589,372,000",
138490,코오롱플라스틱,"6,290","-70","1.10","6,290","6,280","54,925","346,538,310","6,390","6,440","6,260","1,000",원(KRW),"38,000,000","239,020,000,000",
021240,코웨이,"106,000","6,700","6.75","106,500","106,000","330,340","34,450,903,900","97,000","107,500","97,000","500",원(KRW),"75,608,764","8,014,528,984,000",
033290,코웰패션,"3,420","10","0.29","3,420","3,410","105,305","359,269,740","3,440","3,445","3,360","500",원(KRW),"92,064,397","314,860,237,740",
056360,코위버,"6,760","-30","0.44","6,760","6,750","490,943","3,318,062,850","6,850","6,920","6,620","500",원(KRW),"9,796,800","66,226,368,000",
121850,코이즈,"6,250","30","0.00","6,250","6,240","19,408","121,821,450","6,370","6,380","6,180","500",원(KRW),"9,936,145","62,100,906,250",
015710,코콤,"8,740","120","1.39","8,750","8,740","18,212","157,840,020","8,620","8,740","8,590","500",원(KRW),"17,530,500","153,216,570,000",
052330,코텍,"14,450","-50","0.34","14,450","14,400","75,279","1,085,403,300","14,550","14,650","14,300","500",원(KRW),"15,574,552","225,052,276,400",
126600,코프라,"13,550","100","0.74","13,600","13,550","17,796","240,644,300","13,300","13,750","13,300","500",원(KRW),"9,748,328","132,089,844,400",
200130,콜마비앤에이치,"21,500","1,150","5.65","21,500","21,450","77,914","1,656,757,700","20,200","21,600","20,200","500",원(KRW),"29,543,558","635,186,497,000",
031820,콤텍시스템,"1,625","45","2.85","1,635","1,625","397,200","633,187,970","1,550","1,640","1,550","500",원(KRW),"31,851,466","51,758,632,250",
225650,쿠첸,"10,750","200","1.90","10,750","10,700","17,499","186,948,250","10,550","10,800","10,500","500",원(KRW),"10,686,277","114,877,477,750",
192400,쿠쿠전자,"133,500","3,000","2.30","133,500","133,000","11,145","1,474,874,500","129,500","134,000","129,500","500",원(KRW),"9,803,360","1,308,748,560,000",
060280,큐렉소,"7,250","-50","0.68","7,290","7,250","30,440","221,629,420","7,220","7,400","7,210","500",원(KRW),"26,954,866","195,422,778,500",
040350,큐로컴,"2,335","70","3.09","2,340","2,335","249,164","573,881,495","2,255","2,340","2,240","500",원(KRW),"93,552,390","218,444,830,650",
051780,큐로홀딩스,"1,235","15","1.23","1,235","1,230","396,372","486,738,095","1,220","1,245","1,205","500",원(KRW),"60,193,222","74,338,629,170",
115180,큐리언트,"28,500","300","1.06","28,550","28,500","25,768","730,197,950","28,000","28,800","28,000","500",원(KRW),"7,386,560","210,516,960,000",
065560,큐브스,"1,750","30","0.00","0","0","0","0","0","0","0","500",원(KRW),"31,312,428","54,796,749,000",
182360,큐브엔터,"1,920","5","0.26","1,925","1,920","97,102","186,037,095","1,915","1,935","1,900","100",원(KRW),"26,573,767","51,021,632,640",
066310,큐에스아이,"8,520","100","1.19","8,520","8,510","23,903","202,593,280","8,370","8,580","8,350","500",원(KRW),"8,278,230","70,530,519,600",
136660,큐엠씨,"17,000","30","0.00","17,500","16,550","0","0","0","0","0","500",원(KRW),"892,000","15,164,000,000",
016600,큐캐피탈,"929","19","2.09","929","928","1,306,280","1,221,340,060","910","950","908","500",원(KRW),"94,296,053","87,601,033,237",
264900,크라운제과,"18,550","50","0.27","18,600","18,550","123,136","2,289,461,150","18,550","18,900","18,500","200",원(KRW),"12,523,850","232,317,417,500",
26490K,크라운제과우,"14,150","100","0.71","14,200","14,150","24,433","344,767,250","14,150","14,350","13,950","200",원(KRW),"773,560","10,945,874,000",
005740,크라운해태홀딩스,"30,500","-350","1.13","30,500","30,450","545,080","16,895,932,000","31,250","31,750","30,450","500",원(KRW),"9,725,700","296,633,850,000",
005745,크라운해태홀딩스우,"22,450","-850","3.65","22,500","22,450","157,295","3,599,311,800","23,800","24,100","22,250","500",원(KRW),"600,726","13,486,298,700",
058530,크레아플래닛,"3,395","-120","3.41","3,400","3,395","107,449","369,119,315","3,505","3,535","3,395","500",원(KRW),"34,930,500","118,589,047,500",
215570,크로넥스,"18,650","1,200","6.88","18,650","0","1","18,650","18,650","18,650","18,650","500",원(KRW),"1,000,000","18,650,000,000",
043590,크로바하이텍,"3,940","60","1.55","3,940","3,930","47,903","188,126,870","3,860","3,945","3,860","500",원(KRW),"13,000,000","51,220,000,000",
114120,크루셜텍,"6,200","140","2.31","6,210","6,200","171,042","1,062,235,830","6,070","6,270","6,060","500",원(KRW),"28,579,850","177,195,070,000",
083790,크리스탈,"15,400","600","4.05","15,400","15,350","113,587","1,735,089,800","14,850","15,500","14,850","500",원(KRW),"25,881,011","398,567,569,400",
900250,크리스탈신소재,"3,005","5","0.17","3,010","3,005","107,952","325,716,350","3,005","3,050","2,995","0.5",미국달러(USD),"61,622,771","185,176,426,855",
045520,크린앤사이언스,"10,350","-50","0.48","10,400","10,350","1,285,081","13,331,966,350","10,650","10,750","10,100","500",원(KRW),"6,500,000","67,275,000,000",
237880,클리오,"40,500","900","2.27","40,500","40,350","24,112","965,293,500","40,000","40,500","39,400","500",원(KRW),"16,948,095","686,397,847,500",
218710,키움스팩3호,"1,995","10","0.50","1,995","1,990","21,163","42,092,495","2,000","2,000","1,975","100",원(KRW),"6,700,000","13,366,500,000",
226850,키움스팩4호,"1,970","30","0.00","1,970","1,965","16,564","32,631,095","1,975","1,975","1,970","100",원(KRW),"10,204,000","20,101,880,000",
039490,키움증권,"80,100","-400","0.50","80,100","80,000","55,984","4,502,222,600","80,200","82,000","79,900","5,000",원(KRW),"22,099,740","1,770,189,174,000",
012170,키위미디어그룹,"1,055","20","1.93","1,055","1,050","741,332","777,932,570","1,035","1,060","1,035","500",원(KRW),"137,229,808","144,777,447,440",
054780,키이스트,"2,465","10","0.41","2,470","2,465","358,707","889,036,425","2,460","2,495","2,460","100",원(KRW),"77,453,469","190,922,801,085",
219130,타이거일렉,"5,720","170","3.06","5,740","5,720","177,903","1,013,245,460","5,510","5,800","5,500","500",원(KRW),"6,314,290","36,117,738,800",
065130,탑엔지니어링,"7,390","90","1.23","7,390","7,370","128,453","948,894,740","7,310","7,450","7,310","500",원(KRW),"15,976,257","118,064,539,230",
015890,태경산업,"4,830","20","0.42","4,830","4,810","1,380","6,661,190","4,825","4,830","4,820","500",원(KRW),"29,228,750","141,174,862,500",
006890,태경화학,"5,050","-20","0.39","5,060","5,050","41,717","210,924,040","5,060","5,080","5,030","500",원(KRW),"11,600,000","58,580,000,000",
023160,태광,"9,110","150","1.67","9,140","9,110","47,100","429,197,010","9,030","9,200","8,990","500",원(KRW),"26,500,000","241,415,000,000",
003240,태광산업,"885,000","2,000","0.23","886,000","885,000","875","771,243,000","880,000","888,000","879,000","5,000",원(KRW),"1,113,400","985,359,000,000",
011280,태림포장,"3,055","-20","0.65","3,065","3,055","61,464","187,314,785","3,035","3,070","3,035","500",원(KRW),"70,805,940","216,312,146,700",
